assessment_id,name,url,description,competencies,adaptive,col2_raw,test_type_raw,keys,combined_text
4302,Global Skills Development Report,https://www.shl.com/products/product-catalog/view/global-skills-development-report/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",A|E|B|C|D|P|A|B|C|D|E|K|P|S,True,,A E B C D P,A|E|B|C|D|P,"global skills development report. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. a|e|b|c|d|p|a|b|c|d|e|k|p|s"
40,Split Screen Typing Test - Form 1,https://www.shl.com/products/product-catalog/view/split-screen-typing-test-form-1/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",A|K|A|B|C|D|E|K|P|S,True,,A K,A|K,"split screen typing test - form 1. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. a|k|a|b|c|d|e|k|p|s"
4143,Spring (New),https://www.shl.com/products/product-catalog/view/spring-new/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",K|A|B|C|D|E|K|P|S,True,,K,K,"spring (new). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. k|a|b|c|d|e|k|p|s"
4144,SQL (New),https://www.shl.com/products/product-catalog/view/sql-new/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",K|A|B|C|D|E|K|P|S,True,,K,K,"sql (new). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. k|a|b|c|d|e|k|p|s"
4035,SQL Server (New),https://www.shl.com/products/product-catalog/view/sql-server-new/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",K|A|B|C|D|E|K|P|S,True,,K,K,"sql server (new). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. k|a|b|c|d|e|k|p|s"
4282,SQL Server Analysis Services (SSAS) (New),https://www.shl.com/products/product-catalog/view/sql-server-analysis-services-%28ssas%29-%28new%29/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",K|A|B|C|D|E|K|P|S,True,,K,K,"sql server analysis services (ssas) (new). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. k|a|b|c|d|e|k|p|s"
4146,SQL Server Integration Services (SSIS) (New),https://www.shl.com/products/product-catalog/view/sql-server-integration-services-ssis-new/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",K|A|B|C|D|E|K|P|S,True,,K,K,"sql server integration services (ssis) (new). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. k|a|b|c|d|e|k|p|s"
4147,SQL Server Reporting Services (SSRS) (New),https://www.shl.com/products/product-catalog/view/sql-server-reporting-services-ssrs-new/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",K|A|B|C|D|E|K|P|S,True,,K,K,"sql server reporting services (ssrs) (new). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. k|a|b|c|d|e|k|p|s"
3996,Statistical Analysis System (New),https://www.shl.com/products/product-catalog/view/statistical-analysis-system-new/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",K|A|B|C|D|E|K|P|S,True,,K,K,"statistical analysis system (new). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. k|a|b|c|d|e|k|p|s"
4151,Struts (New),https://www.shl.com/products/product-catalog/view/struts-new/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",K|A|B|C|D|E|K|P|S,True,,K,K,"struts (new). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. k|a|b|c|d|e|k|p|s"
4216,SVAR - Spoken English (AUS),https://www.shl.com/products/product-catalog/view/svar-spoken-english-aus/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",S|A|B|C|D|E|K|P|S,True,,S,S,"svar - spoken english (aus). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. s|a|b|c|d|e|k|p|s"
3986,SVAR - Spoken English (Indian Accent) (New),https://www.shl.com/products/product-catalog/view/svar-spoken-english-indian-accent-new/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",S|A|B|C|D|E|K|P|S,True,,S,S,"svar - spoken english (indian accent) (new). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. s|a|b|c|d|e|k|p|s"
4217,SVAR - Spoken English (U.K.),https://www.shl.com/products/product-catalog/view/svar-spoken-english-u-k/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",S|A|B|C|D|E|K|P|S,True,,S,S,"svar - spoken english (u.k.). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. s|a|b|c|d|e|k|p|s"
3987,SVAR - Spoken English (US) (New),https://www.shl.com/products/product-catalog/view/svar-spoken-english-us-new/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",S|A|B|C|D|E|K|P|S,True,,S,S,"svar - spoken english (us) (new). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. s|a|b|c|d|e|k|p|s"
4197,SVAR - Spoken French (Canadian) (New),https://www.shl.com/products/product-catalog/view/svar-spoken-french-canadian-new/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",S|A|B|C|D|E|K|P|S,True,,S,S,"svar - spoken french (canadian) (new). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. s|a|b|c|d|e|k|p|s"
4198,SVAR - Spoken French (European) (New),https://www.shl.com/products/product-catalog/view/svar-spoken-french-european-new/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",S|A|B|C|D|E|K|P|S,True,,S,S,"svar - spoken french (european) (new). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. s|a|b|c|d|e|k|p|s"
4199,SVAR - Spoken Spanish (Castilian) (New),https://www.shl.com/products/product-catalog/view/svar-spoken-spanish-castilian-new/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",S|A|B|C|D|E|K|P|S,True,,S,S,"svar - spoken spanish (castilian) (new). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. s|a|b|c|d|e|k|p|s"
4200,SVAR - Spoken Spanish (North American) (New),https://www.shl.com/products/product-catalog/view/svar-spoken-spanish-north-american-new/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",S|A|B|C|D|E|K|P|S,True,,S,S,"svar - spoken spanish (north american) (new). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. s|a|b|c|d|e|k|p|s"
4049,Swing (New),https://www.shl.com/products/product-catalog/view/swing-new/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",K|A|B|C|D|E|K|P|S,True,,K,K,"swing (new). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. k|a|b|c|d|e|k|p|s"
4079,Tableau (New),https://www.shl.com/products/product-catalog/view/tableau-new/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",K|A|B|C|D|E|K|P|S,True,,K,K,"tableau (new). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. k|a|b|c|d|e|k|p|s"
4020,Telecommunications Engineering (New),https://www.shl.com/products/product-catalog/view/telecommunications-engineering-new/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",K|A|B|C|D|E|K|P|S,True,,K,K,"telecommunications engineering (new). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. k|a|b|c|d|e|k|p|s"
4167,Teradata Development (New),https://www.shl.com/products/product-catalog/view/teradata-development-new/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",K|A|B|C|D|E|K|P|S,True,,K,K,"teradata development (new). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. k|a|b|c|d|e|k|p|s"
251,Time Management (U.S.),https://www.shl.com/products/product-catalog/view/time-management-u-s/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",K|A|B|C|D|E|K|P|S,True,,K,K,"time management (u.s.). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. k|a|b|c|d|e|k|p|s"
336,Training Development,https://www.shl.com/products/product-catalog/view/training-development/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",K|A|B|C|D|E|K|P|S,True,,K,K,"training development. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. k|a|b|c|d|e|k|p|s"
4201,Typing (New),https://www.shl.com/products/product-catalog/view/typing-new/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",S|A|B|C|D|E|K|P|S,True,,S,S,"typing (new). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. s|a|b|c|d|e|k|p|s"
4175,UiPath RPA Development (New),https://www.shl.com/products/product-catalog/view/uipath-rpa-development-new/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",K|A|B|C|D|E|K|P|S,True,,K,K,"uipath rpa development (new). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. k|a|b|c|d|e|k|p|s"
735,Universal Competency Framework Interview Guide,https://www.shl.com/products/product-catalog/view/universal-competency-framework-interview-guide/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",C|P|A|B|C|D|E|K|P|S,True,,C P,C|P,"universal competency framework interview guide. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. c|p|a|b|c|d|e|k|p|s"
734,Universal Competency Framework Job profiling guide,https://www.shl.com/products/product-catalog/view/universal-competency-framework-job-profiling-guide/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",C|P|A|B|C|D|E|K|P|S,True,,C P,C|P,"universal competency framework job profiling guide. we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. c|p|a|b|c|d|e|k|p|s"
733,Universal Competency Framework Profiler Cards (44),https://www.shl.com/products/product-catalog/view/universal-competency-framework-profiler-cards-44/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",C|P|A|B|C|D|E|K|P|S,True,,C P,C|P,"universal competency framework profiler cards (44). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. c|p|a|b|c|d|e|k|p|s"
4172,UNIX (New),https://www.shl.com/products/product-catalog/view/unix-new/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",K|A|B|C|D|E|K|P|S,True,,K,K,"unix (new). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. k|a|b|c|d|e|k|p|s"
4173,VB.NET (New),https://www.shl.com/products/product-catalog/view/vb-net-new/,"We are committed to providing you with a productive and privacy-friendly website experience. Like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. You can review and opt out of our cookies using the 'Show details' tab and checkboxes below. By clicking 'OK' you are opting in to the described cookie usage.",K|A|B|C|D|E|K|P|S,True,,K,K,"vb.net (new). we are committed to providing you with a productive and privacy-friendly website experience. like most websites you visit, third parties, authorized by us, place cookies on your computer browser for tasks like keeping track of your viewing preferences, personalizing content, allowing you to view videos and share content via social media sites, and collecting site analytics to help us understand how our site is used. you can review and opt out of our cookies using the 'show details' tab and checkboxes below. by clicking 'ok' you are opting in to the described cookie usage.. k|a|b|c|d|e|k|p|s"
